Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
831.54,834.67,820.57,830.64,843.73,808.49,836.68,831.65,811.51,836.68,799.43,794.39,793.39,790.37,784.33,791.37,818.56,765.20,819.57,778.28,797.41,809.50,800.44,763.18,742.04,741.03,723.92,717.87,667.53,644.38,661.49,
831.98,835.57,825.60,833.57,842.55,803.66,839.56,835.57,813.63,836.57,800.67,796.68,794.69,786.71,786.71,794.69,817.62,768.76,820.61,782.72,797.68,807.65,803.66,767.77,737.85,742.84,725.89,720.90,670.05,644.13,664.07,
832.43,841.85,827.04,840.86,840.86,809.28,845.79,832.96,816.19,837.90,804.34,797.43,797.43,789.54,793.49,795.46,813.23,771.77,819.15,787.57,801.38,809.28,809.28,772.76,740.19,740.19,730.32,719.47,668.15,651.37,665.19,
832.87,841.68,828.03,846.56,846.56,812.43,841.68,837.78,815.35,832.91,807.55,795.85,797.80,790.97,793.89,794.87,815.35,778.29,820.23,786.09,807.55,811.45,811.45,773.41,742.20,741.23,728.55,717.82,667.11,657.35,665.15,
833.32,840.75,829.19,846.53,846.53,809.93,842.68,836.90,816.67,835.93,809.93,795.49,794.52,788.74,798.38,798.38,812.82,782.97,817.64,786.82,808.01,810.90,814.75,779.11,739.63,738.67,728.07,716.52,670.29,654.88,663.55,
833.76,843.06,830.71,846.86,844.96,814.55,847.81,834.51,817.40,835.46,814.55,792.69,795.54,788.88,803.14,802.19,807.89,786.98,813.60,789.84,808.84,811.70,816.45,783.18,742.31,733.76,728.06,713.80,671.03,658.67,663.42,
834.21,842.21,831.90,849.72,848.78,816.89,846.90,840.34,817.83,830.02,821.58,794.38,796.26,793.44,800.95,801.88,808.45,795.32,812.20,790.63,815.95,817.83,819.70,785.00,747.49,733.42,730.61,714.66,671.52,657.45,664.95,
834.65,846.12,836.87,848.90,848.90,819.30,848.90,840.57,818.38,830.40,824.85,793.41,797.11,793.41,800.81,809.13,810.06,799.89,811.91,789.71,820.23,817.46,818.38,790.64,749.95,734.23,730.53,711.11,676.90,659.33,664.88,
835.10,849.72,842.42,852.45,847.89,822.36,852.45,841.51,818.72,833.30,832.39,796.84,796.84,795.92,808.69,812.34,810.51,802.31,810.51,794.10,821.45,817.81,824.19,796.84,753.07,733.93,735.75,712.96,679.23,657.34,664.64,
835.54,847.64,844.05,853.92,851.23,825.19,853.02,845.84,820.70,832.37,834.17,796.46,798.25,802.74,809.03,812.62,812.62,806.33,811.72,797.35,826.98,823.39,829.68,798.25,756.95,735.40,737.19,715.64,682.42,658.18,663.56,
835.98,851.23,854.77,855.65,853.89,827.37,857.42,849.47,820.30,832.67,837.98,797.31,799.08,803.50,812.34,820.30,816.76,809.69,811.46,799.08,831.79,822.06,829.14,804.39,760.19,738.97,735.44,712.46,688.59,657.65,666.49,
836.43,853.74,860.70,855.48,855.48,829.40,861.56,849.39,820.70,834.61,841.57,800.71,798.97,804.19,818.96,822.44,820.70,811.14,814.62,800.71,831.14,823.31,834.61,806.79,765.93,737.24,739.85,715.51,690.30,654.65,669.43,
836.87,853.24,860.08,855.80,858.37,835.29,860.08,854.09,823.32,836.14,842.98,800.23,799.38,811.35,819.04,823.32,824.17,809.64,813.91,803.65,833.58,827.59,837.85,808.78,771.16,738.68,743.81,717.30,690.80,654.89,671.14,
837.32,850.07,864.35,856.79,860.99,837.47,858.47,855.95,824.87,839.15,842.51,802.19,800.51,813.11,818.15,827.39,829.91,810.59,818.15,805.55,834.95,828.23,836.63,808.07,773.63,744.23,745.91,716.51,692.99,654.35,671.15,
837.76,853.01,868.70,853.84,864.57,836.50,862.10,859.62,829.07,842.28,846.41,806.77,802.64,815.85,824.94,831.54,834.85,812.55,822.46,808.42,832.37,829.89,839.80,809.25,779.52,744.84,747.32,720.89,696.94,650.70,673.82,
838.21,854.96,873.64,857.40,867.14,841.97,864.70,863.08,831.42,845.22,846.03,811.12,807.87,820.86,827.36,834.66,839.53,812.74,823.30,813.55,833.85,837.10,842.78,810.31,785.95,748.60,750.22,724.24,697.45,652.79,676.34,
838.65,858.43,877.58,863.22,874.39,841.68,865.61,867.21,835.30,848.86,847.26,816.15,814.55,824.13,831.31,839.29,847.26,813.76,828.91,812.96,835.30,837.69,844.07,810.56,787.43,753.12,755.52,726.00,698.07,654.20,679.73,
839.10,860.48,879.29,862.84,875.37,843.24,863.62,870.67,840.11,851.08,848.73,818.17,815.03,826.00,834.62,842.46,851.08,812.68,833.84,816.60,833.84,838.54,849.51,813.46,791.52,754.69,753.12,730.39,702.18,654.38,681.80,
839.54,861.13,883.44,868.82,877.29,845.74,868.05,871.90,844.97,855.74,850.35,821.11,816.49,830.34,838.04,842.66,851.12,812.64,834.96,821.11,832.65,843.43,852.66,817.26,792.64,756.47,758.78,731.84,699.52,655.66,684.13,
839.99,862.36,881.25,872.19,882.01,848.00,869.16,875.96,848.00,856.31,852.53,823.06,822.30,835.91,838.17,845.73,856.31,812.48,838.17,824.57,835.15,848.00,850.27,817.77,795.85,759.57,761.84,736.14,699.11,662.07,684.75,
840.43,866.95,881.79,870.66,885.50,850.62,872.14,879.56,851.36,861.01,855.81,826.86,823.15,837.26,839.48,846.90,858.04,814.99,840.22,826.12,832.80,850.62,852.84,821.67,798.66,763.03,760.80,740.76,702.17,662.09,686.58,
840.87,867.82,883.13,874.38,886.78,849.59,875.84,880.21,853.96,867.09,854.69,830.63,824.79,840.11,843.75,848.86,859.80,813.12,842.29,828.44,832.81,854.69,853.23,822.60,800.00,764.99,765.72,744.57,700.82,665.08,686.96,
841.32,870.93,881.68,877.38,886.70,852.29,879.53,882.40,858.74,870.21,858.03,832.94,830.79,842.97,839.39,849.42,861.61,815.73,845.12,833.65,832.94,857.31,851.58,822.19,799.96,771.29,766.27,746.20,703.91,668.79,688.14,
841.76,875.02,884.88,877.13,886.99,853.18,884.17,883.47,859.52,873.61,858.11,835.56,831.33,845.43,839.08,853.88,863.04,819.36,846.83,831.33,833.45,859.52,853.18,822.88,801.75,774.27,763.00,748.91,707.34,670.00,688.32,
842.21,878.72,884.26,878.72,889.80,851.02,885.65,881.49,858.64,876.64,859.33,835.79,833.71,844.10,842.02,853.10,864.18,818.48,847.56,833.02,834.40,860.02,856.56,824.02,801.17,773.47,765.16,753.39,706.99,670.99,690.37,
842.65,880.51,881.87,879.83,887.32,855.99,888.68,883.92,860.08,878.47,858.04,838.29,835.57,845.10,840.33,849.87,866.21,819.22,849.87,836.93,835.57,861.44,855.31,822.63,799.47,777.68,766.11,755.21,708.90,672.81,690.52,
843.09,883.51,882.84,880.16,889.54,856.71,890.87,884.85,860.06,880.16,858.05,839.30,836.62,843.99,838.63,850.02,867.43,821.21,851.35,836.62,833.94,858.72,856.71,823.22,799.11,779.68,766.29,758.25,710.02,675.19,692.60,
843.54,883.70,884.35,881.06,889.63,856.68,890.94,885.67,859.97,884.35,856.68,839.54,835.59,842.84,836.25,849.43,868.54,819.12,852.72,836.91,833.61,859.31,858.00,823.73,799.35,780.89,767.71,759.81,710.38,678.09,691.93,
843.98,888.12,883.58,880.98,890.06,860.22,895.90,884.22,860.87,885.52,856.33,838.81,836.22,844.00,837.52,846.60,868.66,820.00,855.03,841.41,834.92,860.87,857.63,820.00,797.29,781.72,770.05,760.32,711.66,682.47,691.55,
844.43,889.55,883.80,880.60,894.02,858.88,894.66,885.08,860.79,886.35,855.04,839.70,838.43,844.82,837.15,848.01,870.38,823.73,856.32,839.06,837.15,862.07,858.24,820.53,796.89,784.11,769.41,761.10,713.81,684.42,692.72,
844.87,889.75,885.35,881.57,892.90,857.03,893.53,884.72,861.44,887.24,854.52,839.41,837.53,842.56,836.27,846.34,870.25,823.68,857.03,840.04,836.90,860.81,860.81,821.80,795.37,784.67,769.57,760.13,714.82,683.36,694.06,
845.31,892.52,885.08,884.46,891.28,860.27,896.24,884.46,859.03,886.94,854.07,838.56,839.18,843.52,839.18,842.28,870.19,823.06,858.41,842.90,837.94,860.89,862.13,819.95,795.77,782.74,771.58,757.93,714.51,689.08,695.29,
845.76,891.66,883.11,886.16,892.89,860.49,892.27,886.16,860.49,883.72,854.38,836.66,840.94,843.99,839.10,842.16,870.27,826.27,858.05,840.33,839.10,861.72,861.72,819.55,796.32,781.05,770.66,757.21,714.43,689.37,695.49,
846.20,892.81,884.98,885.58,894.02,859.68,891.01,887.39,859.08,881.37,854.86,835.58,838.59,841.61,842.21,839.20,868.71,827.75,857.27,839.20,839.20,859.08,862.69,819.92,792.81,778.95,772.32,756.66,715.70,688.59,694.61,
846.65,891.67,882.77,887.51,892.26,859.02,891.67,883.36,857.24,879.80,854.86,832.90,838.83,840.02,843.58,834.09,864.36,825.18,856.05,841.21,840.02,855.46,860.21,819.84,793.72,774.72,772.35,753.35,714.17,688.05,694.58,
847.09,887.43,881.58,888.02,889.77,858.16,886.85,885.09,855.82,875.72,855.82,830.65,839.43,841.19,840.60,835.33,863.43,827.72,853.48,838.85,841.19,856.41,856.41,820.11,793.19,774.45,771.53,750.45,715.33,686.06,692.50,
847.53,886.00,881.38,884.26,887.73,856.54,884.26,881.95,854.81,871.56,855.38,828.82,838.63,838.63,839.79,836.32,859.43,827.66,850.76,836.90,842.10,852.50,855.96,821.31,791.27,772.79,769.90,747.96,715.03,686.16,690.78,
847.98,883.01,878.45,881.30,884.71,853.95,883.58,877.88,852.24,869.33,855.09,826.04,835.15,837.43,839.71,835.15,853.95,825.47,847.12,832.87,842.56,849.96,854.52,821.48,789.58,766.22,767.93,744.57,714.38,681.34,688.74,
848.42,878.59,874.66,879.15,880.84,852.17,880.84,877.47,849.36,863.41,853.86,822.94,834.75,837.56,836.43,833.06,852.17,825.19,844.30,829.69,844.30,848.80,851.61,819.57,788.09,764.48,767.85,741.43,711.08,678.48,686.91,
848.86,876.14,876.14,876.69,877.25,848.95,877.80,875.58,847.29,860.60,852.28,823.43,835.08,833.97,833.97,833.41,850.06,823.98,840.63,826.20,840.07,846.18,847.84,821.76,786.81,763.50,765.17,736.87,710.79,675.28,686.37,
849.31,873.53,873.53,874.08,871.89,846.13,876.27,872.43,845.03,859.28,851.06,822.02,831.33,830.78,832.98,831.88,845.58,820.92,838.46,824.76,838.46,843.94,847.77,819.82,786.94,758.45,763.38,735.43,709.13,670.77,685.56,
849.75,869.58,869.58,869.58,869.04,843.59,871.20,870.66,841.96,856.04,847.92,817.60,828.97,831.68,827.89,828.43,842.51,817.06,833.84,820.31,838.17,842.51,844.67,814.89,784.03,756.41,761.29,732.05,708.22,669.24,683.86,
850.19,862.86,867.14,865.00,865.53,838.79,867.14,867.14,838.79,853.23,844.67,814.18,825.41,826.48,823.27,829.16,839.86,814.71,829.16,814.71,836.65,836.65,838.79,811.50,779.94,753.73,755.34,726.98,707.19,662.79,679.91,
850.64,858.77,865.11,858.77,861.41,833.38,863.53,861.41,834.97,848.72,842.90,809.06,821.22,821.22,819.11,826.51,833.91,810.65,824.92,810.12,830.74,831.80,835.50,808.00,776.27,748.78,751.42,723.92,702.24,657.30,676.33,
851.08,852.44,860.80,852.96,854.01,829.96,858.71,857.14,831.53,844.08,836.76,805.40,815.85,819.51,812.19,823.17,831.01,802.79,820.56,807.49,827.87,829.44,831.01,804.88,774.56,745.82,747.39,719.69,696.69,654.35,673.17,
851.52,848.38,856.65,847.87,852.52,824.08,852.00,853.55,827.19,840.63,831.84,801.34,812.19,813.74,808.06,822.53,827.70,800.82,818.40,801.85,824.08,824.08,825.63,801.85,771.35,743.95,742.92,715.00,692.25,651.41,668.99,
851.97,844.71,851.87,840.11,847.27,818.64,846.76,849.32,823.75,836.02,829.37,798.69,806.36,808.92,804.83,816.08,824.77,795.63,814.55,797.67,819.66,819.66,824.77,795.63,769.04,738.36,737.33,712.28,689.27,647.34,665.24,
852.41,841.38,849.98,838.85,844.92,816.10,845.43,845.43,821.16,836.32,825.20,794.36,803.96,807.00,801.44,813.57,821.16,789.30,811.04,795.87,814.58,821.16,820.65,791.83,766.55,735.70,735.20,709.92,684.63,645.19,662.89,
852.85,840.78,845.78,837.78,842.78,813.77,841.28,843.78,819.27,833.78,822.77,792.26,803.27,806.77,798.76,812.27,822.27,786.76,810.77,794.76,811.77,817.77,816.77,789.26,765.25,737.24,734.24,707.73,681.73,646.21,661.72,
853.30,840.28,844.74,833.85,842.26,812.57,839.79,842.26,817.03,832.86,821.48,789.81,799.71,804.65,798.72,812.08,820.49,783.87,809.11,793.27,807.62,815.54,817.03,788.32,765.06,736.36,729.93,707.16,680.94,643.82,660.65,
853.74,838.24,843.14,834.81,842.65,811.31,840.69,838.24,815.23,835.30,820.61,787.32,797.60,805.44,800.05,809.84,817.68,780.47,806.42,791.73,806.91,816.21,816.21,787.32,763.82,735.42,729.54,708.00,678.62,643.86,658.06,
854.18,838.62,839.59,834.74,842.49,810.53,840.07,838.13,813.44,833.78,819.73,787.29,799.40,806.18,797.46,810.05,819.25,778.09,805.69,790.20,805.21,814.89,811.50,786.32,762.60,736.45,729.19,707.89,677.38,646.88,657.05,
854.63,839.36,840.79,835.53,842.71,810.63,839.84,836.96,812.06,832.17,819.73,788.60,797.22,804.40,799.14,809.67,819.25,779.51,807.75,790.04,801.53,813.98,813.50,787.64,763.70,735.45,726.84,709.60,677.52,645.92,656.93,
855.07,840.62,842.99,838.73,844.41,811.24,839.68,836.83,811.72,834.94,820.72,790.87,799.40,804.61,801.29,809.82,819.30,778.55,807.93,790.39,801.77,817.40,815.04,789.92,763.86,734.95,731.16,713.16,677.14,646.82,658.19,
855.51,842.70,842.23,840.35,843.17,815.97,843.17,838.01,812.68,837.07,821.13,792.99,802.84,807.53,802.37,810.81,823.94,780.80,810.34,792.99,805.18,820.19,815.97,790.17,764.85,740.00,732.96,715.61,679.97,651.37,659.34,
855.95,844.41,843.48,843.48,847.66,817.02,846.27,839.77,813.77,840.23,820.27,794.27,803.09,807.74,803.09,812.38,823.52,784.52,812.38,794.74,805.88,821.20,820.27,791.95,765.96,741.35,733.93,720.00,683.33,652.22,661.51,
856.40,847.60,846.68,848.52,849.90,820.47,849.44,843.93,817.25,844.39,821.85,799.31,807.13,809.43,806.67,814.03,827.83,785.52,814.49,797.02,808.97,825.99,823.69,793.80,766.20,742.75,738.15,725.27,685.72,653.98,664.56,
856.84,851.67,849.40,853.50,852.13,826.61,854.86,847.12,819.78,847.12,824.33,801.55,812.03,812.03,808.84,815.22,829.80,788.79,820.69,801.09,811.57,829.80,825.70,795.17,768.28,749.15,742.31,729.55,689.45,658.01,668.49,
857.28,852.54,850.29,857.06,855.71,827.71,855.71,849.84,821.39,847.13,824.55,804.68,814.61,812.81,809.20,817.77,832.68,793.39,824.10,801.52,813.71,830.87,829.06,796.10,769.91,751.85,743.27,732.43,690.43,660.63,672.37,
857.73,853.85,854.75,859.23,858.78,828.77,857.44,853.40,823.84,848.48,827.87,808.16,816.22,812.64,812.19,818.91,834.59,794.72,826.97,803.68,815.77,832.80,831.45,798.30,770.08,753.50,746.78,735.59,692.58,662.56,672.87,
858.17,856.99,856.99,862.32,857.88,831.65,861.88,853.43,825.87,850.32,828.54,809.43,816.98,813.43,814.32,817.87,836.99,796.98,829.43,806.76,817.43,836.10,831.65,797.87,770.31,753.86,748.09,738.31,695.19,666.74,675.19,
858.61,857.14,858.47,863.76,860.23,833.32,859.35,857.58,826.70,850.08,828.47,809.94,818.32,814.35,813.03,818.76,839.05,799.35,831.56,807.73,818.32,835.08,833.32,798.47,770.68,754.36,747.74,738.03,696.12,667.45,677.60,
859.05,857.94,861.88,864.51,863.20,835.59,860.13,858.82,829.02,849.18,831.21,810.62,818.07,812.81,815.00,819.38,840.85,800.54,834.28,807.11,821.13,835.59,836.03,798.79,770.31,756.28,750.15,737.88,697.57,666.90,678.73,
859.50,858.36,864.02,866.20,864.02,838.33,864.90,858.80,830.49,852.27,833.10,808.72,818.73,813.94,816.56,819.60,840.07,802.62,835.28,811.33,823.09,838.33,836.15,799.14,771.70,756.46,752.97,737.30,697.67,669.36,679.81,
859.94,858.15,864.21,867.25,865.51,839.10,866.38,862.48,833.91,850.79,833.47,810.53,820.05,816.59,817.02,820.05,842.13,804.46,837.37,810.96,825.25,838.67,835.21,800.13,772.86,758.57,753.37,736.49,697.52,671.11,681.07,
860.38,859.32,867.07,866.64,867.50,840.81,865.78,863.19,836.50,849.85,835.21,810.67,818.42,817.56,817.99,821.00,842.10,804.64,839.95,812.39,825.31,837.36,836.93,800.77,772.78,757.29,754.27,736.62,700.03,670.75,682.37,
860.82,859.93,868.93,868.07,867.64,841.95,866.78,862.07,837.66,851.80,840.23,811.97,820.10,818.82,821.82,821.82,842.80,805.12,841.09,813.68,826.96,837.23,837.23,801.26,774.71,755.87,753.73,734.03,701.05,672.36,683.06,
861.27,858.17,868.82,868.82,868.39,843.68,866.69,863.28,837.29,851.77,841.55,811.72,821.52,821.95,821.95,822.80,842.83,807.03,841.97,814.28,827.49,837.71,836.86,803.20,776.35,756.75,753.77,732.47,701.79,672.81,683.04,
861.71,857.41,870.56,866.74,870.13,844.27,866.74,863.35,838.75,851.05,841.30,812.04,819.25,820.52,822.64,824.34,842.99,806.10,840.45,813.74,826.03,836.63,836.63,804.83,774.72,754.79,753.10,730.62,701.79,672.11,682.28,
862.15,856.05,869.98,864.91,867.87,841.70,866.18,861.96,837.05,850.98,842.54,811.73,818.06,821.44,823.97,824.81,839.17,804.97,838.74,812.15,824.81,835.37,835.79,807.08,773.74,751.37,752.63,728.99,701.98,669.47,679.61,
862.59,854.34,867.79,862.33,864.85,840.90,864.85,859.39,835.01,848.88,840.06,808.54,816.10,821.15,821.57,822.83,837.11,803.50,835.01,807.70,824.93,834.17,833.33,804.76,772.82,750.13,751.39,726.17,701.38,666.92,679.53,
863.03,850.52,865.99,858.88,863.07,838.38,860.14,855.54,833.36,845.91,837.13,807.42,814.12,817.47,818.30,822.49,833.36,802.82,832.11,806.17,821.65,830.43,831.69,804.50,770.19,748.44,747.60,721.66,699.91,663.09,675.64,
863.48,847.68,862.68,854.34,859.76,832.68,856.01,851.43,830.18,843.93,836.85,806.44,811.86,814.36,816.44,821.44,828.93,799.36,827.27,802.28,818.10,826.85,827.27,802.69,768.53,743.96,745.21,719.80,695.22,657.32,671.06,
863.92,843.06,857.58,851.36,852.61,828.96,854.27,848.04,827.71,840.99,831.45,802.40,807.80,813.61,811.95,816.92,825.64,796.59,823.15,798.67,814.85,824.81,823.15,799.08,764.65,740.58,741.83,717.35,692.87,654.70,667.98,
864.36,840.20,853.42,847.22,850.12,824.49,849.29,845.57,825.32,836.89,827.39,800.94,806.72,806.31,808.38,816.23,824.08,793.08,819.12,793.50,812.51,820.77,819.95,795.15,762.09,738.53,737.70,714.15,690.59,651.33,665.38,
864.80,837.32,848.85,841.85,847.20,821.68,844.32,841.85,822.92,834.03,827.03,796.98,803.57,803.16,806.86,814.68,819.62,789.98,817.15,789.98,807.27,817.98,819.21,793.28,761.17,734.00,734.82,713.83,688.71,646.72,662.78,
865.25,835.10,844.53,840.43,842.89,817.46,843.71,839.61,819.51,832.23,823.20,794.90,802.29,801.06,803.11,812.95,817.05,786.29,812.95,786.29,805.16,816.23,817.46,790.39,759.63,732.15,731.74,712.05,684.57,645.19,659.55,
865.69,833.45,839.58,836.31,842.04,815.47,839.58,837.95,816.69,829.36,819.55,792.99,801.57,797.89,798.71,811.79,814.65,783.99,810.97,781.95,802.80,813.83,813.83,787.67,756.61,731.26,730.45,708.78,681.39,642.97,657.28,
866.13,831.21,838.54,829.99,839.76,812.88,837.73,836.50,814.11,826.73,819.40,790.08,797.00,795.37,797.00,807.59,813.70,780.30,807.18,778.27,798.63,811.25,812.88,784.38,756.68,729.80,728.58,707.81,679.71,640.61,655.28,
866.57,830.46,835.33,830.05,836.95,809.76,836.95,832.08,812.60,826.81,816.66,788.25,795.96,795.55,795.55,806.51,811.79,778.10,803.67,777.69,798.39,808.95,811.79,782.16,756.18,728.17,726.55,707.47,677.03,640.10,653.49,
867.01,831.67,833.29,830.45,836.12,810.62,836.93,832.07,812.65,826.81,815.07,787.96,796.05,795.24,795.24,805.77,814.26,777.84,805.36,778.65,798.48,807.79,809.81,781.48,757.20,730.09,727.25,706.61,674.24,642.26,654.00,
867.45,831.78,833.80,828.96,835.82,812.02,837.43,833.40,813.63,827.75,815.65,789.03,796.29,795.88,797.09,805.97,815.25,778.94,806.77,780.15,796.69,808.79,812.02,782.57,757.96,730.13,726.50,709.16,674.87,641.79,654.29,
867.90,833.87,833.87,831.46,839.10,810.95,838.29,833.87,814.17,831.86,815.78,789.24,798.89,797.68,798.49,806.13,816.18,777.18,805.32,779.99,798.09,810.15,812.96,782.81,759.89,730.54,728.53,710.84,674.25,643.29,655.35,
868.34,836.01,834.41,833.61,838.82,814.77,840.82,836.81,815.57,831.60,817.18,792.33,801.55,800.74,799.14,805.55,817.98,779.10,807.96,783.11,800.34,811.16,812.77,783.91,760.67,734.22,729.81,712.17,677.31,647.25,658.07,
868.78,837.61,836.41,834.01,843.20,815.64,842.00,838.41,817.64,834.81,818.83,795.27,802.06,800.86,800.86,806.85,820.43,781.29,809.65,785.28,801.26,812.84,816.84,786.88,763.71,735.75,729.36,716.18,678.63,648.68,660.26,
869.22,839.47,838.28,838.28,845.04,815.59,842.65,841.46,819.17,839.07,819.17,797.68,802.45,804.44,802.45,807.63,821.56,781.36,810.02,788.52,801.26,814.79,817.98,789.72,764.64,736.78,731.60,719.26,679.06,649.60,662.74,
869.66,841.90,838.73,841.51,843.89,817.32,845.87,841.51,818.51,840.32,818.90,799.07,804.23,807.00,801.45,807.80,824.06,782.42,810.97,790.75,803.04,816.13,816.92,790.35,764.57,739.99,732.05,720.16,679.71,652.35,664.24,
870.10,841.87,840.28,843.84,847.40,818.15,844.63,842.26,818.94,842.26,818.94,801.16,804.71,807.48,801.95,808.66,825.27,785.35,812.22,792.86,803.13,818.15,817.76,791.27,765.58,742.66,731.20,721.71,680.61,652.15,665.59,
870.55,842.57,842.18,846.51,845.72,816.97,845.72,842.57,819.72,843.36,818.94,802.39,805.94,807.51,803.18,808.69,826.42,785.45,811.84,794.91,803.57,820.51,818.54,791.76,766.94,742.52,734.25,723.61,681.86,652.31,665.71,
870.99,844.31,841.57,848.24,843.92,818.02,846.67,841.17,821.16,841.96,817.23,802.31,807.02,807.42,803.49,808.99,827.44,786.61,813.70,796.43,804.28,821.16,817.62,790.15,765.81,742.65,734.41,724.60,682.60,654.33,666.50,
871.43,843.34,841.77,849.99,844.12,818.69,844.12,843.34,820.65,841.77,817.13,802.66,806.57,807.35,802.26,808.91,828.47,786.62,815.17,796.40,803.05,822.61,819.08,791.70,765.89,744.37,734.59,722.86,684.14,654.80,668.10,
871.87,842.80,843.19,849.04,843.97,817.85,843.97,843.58,820.19,840.46,819.02,803.04,806.55,804.99,802.26,808.50,827.60,785.50,816.29,795.24,802.65,824.09,820.58,791.34,764.45,743.78,734.82,723.12,685.31,653.74,667.77,
872.31,843.79,843.79,850.01,843.40,818.15,844.57,842.24,820.87,840.68,818.93,800.67,805.72,805.33,802.22,806.50,827.47,784.35,817.37,796.01,801.83,824.76,819.71,788.63,764.93,743.17,735.02,722.20,684.90,654.21,666.64,
872.75,843.46,843.07,850.43,843.85,818.68,841.91,845.01,821.00,837.27,818.68,800.86,805.90,805.90,801.64,806.28,828.75,786.92,819.06,796.60,802.80,824.49,819.06,788.86,763.30,744.32,735.41,722.25,684.30,654.48,667.26,
873.19,844.38,844.38,848.24,843.22,817.35,842.45,843.99,821.60,836.66,820.06,798.82,803.45,805.77,801.52,806.16,828.94,786.47,819.67,795.73,802.68,825.07,818.90,787.62,762.91,742.45,735.89,721.60,683.77,653.65,667.16,
873.64,844.95,845.72,848.41,842.64,817.62,843.02,842.26,821.08,836.10,821.85,797.22,803.38,806.07,802.61,804.53,828.01,785.67,819.93,797.99,803.38,825.32,818.39,784.90,763.34,740.63,737.55,719.07,683.27,653.25,666.34,
874.08,842.77,846.23,846.23,843.54,818.21,842.39,842.39,820.90,833.56,821.66,796.72,804.78,806.70,802.86,805.55,828.57,787.51,820.90,796.34,804.78,824.73,817.83,784.05,762.56,741.07,737.62,717.28,683.51,653.95,664.32,
874.52,843.60,848.58,843.22,842.84,818.72,841.69,843.22,820.64,833.65,822.17,796.14,804.56,805.33,803.03,806.09,828.29,786.57,821.40,795.76,805.33,823.32,818.34,783.51,760.93,739.88,737.96,714.23,683.99,652.61,664.09,
874.96,843.57,848.91,841.66,844.33,816.85,842.42,842.42,819.90,832.12,822.95,794.71,802.72,805.01,805.01,805.40,827.15,784.78,822.19,796.23,804.25,822.57,819.14,784.78,760.74,737.83,738.22,712.64,683.63,651.19,663.02,
875.40,843.27,848.98,842.13,844.79,817.01,841.37,842.13,818.91,831.47,823.10,794.56,802.93,807.12,803.69,805.98,826.52,786.57,823.10,796.08,805.98,820.44,818.15,785.05,759.55,737.10,738.24,712.36,682.68,651.86,662.89,
